DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50891804,Chaetoglobosin C,50645-76-6,RIZAHVBYKWUPHQ-JZDGHNCDSA-N,"(1E,4S,5Z,14S,14aR,15S,15aR,16aS,16bR)-14-[(1H-Indol-3-yl)methyl]-4,6,15,15a-tetramethyl-9,10,14,14a,15,15a,16a,16b-octahydro-3H-cyclotrideca[d]oxireno[f]isoindole-7,8,11,12(4H,13H)-tetrone",[H][C@@]12O[C@]1(C)[C@@H](C)[C@@]1([H])[C@H](CC3=CNC4=C3C=CC=C4)NC(=O)C11C(=O)CCC(=O)C(=O)\C(C)=C/[C@@H](C)C\C=C\[C@@]21[H],"InChI=1S/C32H36N2O5/c1-17-8-7-10-22-29-31(4,39-29)19(3)27-24(15-20-16-33-23-11-6-5-9-21(20)23)34-30(38)32(22,27)26(36)13-12-25(35)28(37)18(2)14-17/h5-7,9-11,14,16-17,19,22,24,27,29,33H,8,12-13,15H2,1-4H3,(H,34,38)/b10-7+,18-14-/t17-,19-,22-,24-,27-,29-,31+,32?/m0/s1",C32H36N2O5,528.649,528.262422,11,,5,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9022601,Amphotericin B,1397-89-3,APKFDSVGJQXUKY-INPOYWNPSA-N,"(1R,3S,5R,6R,9R,11R,15S,16R,17R,18S,19E,21E,23E,25E,27E,29E,31E,33R,35S,36R,37S)-33-[(3-Amino-3,6-dideoxy-beta-D-mannopyranosyl)oxy]-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-diox
abicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid",C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,"InChI=1S/C47H73NO17/c1-27-17-15-13-11-9-7-5-6-8-10-12-14-16-18-34(64-46-44(58)41(48)43(57)30(4)63-46)24-38-40(45(59)60)37(54)26-47(61,65-38)25-33(51)22-36(53)35(52)20-19-31(49)21-32(50)23-39(55)62-29(3)28(2)42(27)56/h5-18,27-38,40-44,46,49-54,56-58,61H,19-26,48H2,1-4H3,(H,59,60)/b6-5+,9-7+,10-8+,13-11+,14-12+,17-15+,18-16+/t27-,28-,29-,30+,31+,32+,33-,34-,35+,36+,37-,38-,40+,41-,42+,43+,44-,46-,47+/m0/s1",C47H73NO17,924.091,923.487850,116,15463,104,8,1,56/238,24.0,238
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70891861,Enniatin B1,19914-20-6,UQCSETXJXJTMKO-UMURLBKASA-N,"(3S,6R,9S,12R,15S,18R)-3-[(2S)-Butan-2-yl]-4,10,16-trimethyl-6,9,12,15,18-penta(propan-2-yl)-1,7,13-trioxa-4,10,16-triazacyclooctadecane-2,5,8,11,14,17-hexone",[H][C@@]1([C@@H](C)CC)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC1=O)C(C)C)C(C)C)C(C)C,"InChI=1S/C34H59N3O9/c1-16-22(12)25-34(43)46-27(20(8)9)30(39)36(14)23(17(2)3)32(41)44-26(19(6)7)29(38)35(13)24(18(4)5)33(42)45-28(21(10)11)31(40)37(25)15/h17-28H,16H2,1-15H3/t22-,23-,24-,25-,26+,27+,28+/m0/s1",C34H59N3O9,653.858,653.425130,25,,26,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9023594,Spiramycin I,24916-50-5,ACTOXUHEUCPTEW-BWHGAVFKSA-N,"[(4R,5S,6S,7R,9R,10R,11E,13E,16R)-6-{[(2S,3R,4R,5S,6R)-5-{[(2S,4R,5S,6S)-4,5-Dihydroxy-4,6-dimethyloxan-2-yl]oxy}-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy}-10-{[(2S,5S,6R)-5-(dimethylamino)-6
-methyloxan-2-yl]oxy}-4-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-1-oxacyclohexadeca-11,13-dien-7-yl]acetaldehyde (non-preferred name)",CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C,"InChI=1S/C43H74N2O14/c1-24-21-29(19-20-46)39(59-42-37(49)36(45(9)10)38(27(4)56-42)58-35-23-43(6,51)41(50)28(5)55-35)40(52-11)31(47)22-33(48)53-25(2)15-13-12-14-16-32(24)57-34-18-17-30(44(7)8)26(3)54-34/h12-14,16,20,24-32,34-42,47,49-51H,15,17-19,21-23H2,1-11H3/b13-12+,16-14+/t24-,25-,26-,27-,28+,29+,30+,31-,32+,34-,35+,36-,37-,38-,39+,40+,41+,42+,43-/m1/s1",C43H74N2O14,843.065,842.514005,36,7,13,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20891836,Stachybocin C,158827-62-4,GBUQOBUNFQDAQG-UHFFFAOYSA-N,"2-(4,6'-Dihydroxy-2',5',5',8'a-tetramethyl-6-oxo-3',4',4'a,5',6,6',7',8,8',8'a-decahydro-2'H-spiro[furo[2,3-e]isoindole-2,1'-naphthalen]-7(3H)-yl)-6-(4,6',7'-trihydroxy-2',5',5',8'a-tetramethyl-6-oxo-
3',4',4'a,5',6,6',7',8,8',8'a-decahydro-2'H-spiro[furo[2,3-e]isoindole-2,1'-naphthalen]-7(3H)-yl)hexanoic acid",CC1CCC2C(C)(C)C(O)CCC2(C)C11CC2=C(O1)C1=C(C=C2O)C(=O)N(C1)C(CCCCN1CC2=C(C=C(O)C3=C2OC2(C3)C(C)CCC3C(C)(C)C(O)C(O)CC23C)C1=O)C(O)=O,"InChI=1S/C52H70N2O11/c1-26-12-14-38-47(3,4)40(58)16-17-49(38,7)51(26)21-30-36(56)20-29-33(42(30)64-51)25-54(45(29)61)34(46(62)63)11-9-10-18-53-24-32-28(44(53)60)19-35(55)31-22-52(65-41(31)32)27(2)13-15-39-48(5,6)43(59)37(57)23-50(39,52)8/h19-20,26-27,34,37-40,43,55-59H,9-18,21-25H2,1-8H3,(H,62,63)",C52H70N2O11,899.135,898.497961,9,,2,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00204162,Viomellein,55625-78-0,CKVKZAJXACTIEL-GHMZBOCLSA-N,"(3R,3'R)-9',10,10'-Trihydroxy-7,7'-dimethoxy-3,3'-dimethyl-3,3',4,4'-tetrahydro-1H,1'H-[8,8'-binaphtho[2,3-c]pyran]-1,1',6,9-tetrone",COC1=CC2=CC3=C(C(=O)O[C@H](C)C3)C(O)=C2C(O)=C1C1=C(OC)C(=O)C2=C(C(O)=C3C(=O)O[C@H](C)CC3=C2)C1=O,"InChI=1S/C30H24O11/c1-10-5-12-7-14-9-16(38-3)21(25(33)17(14)24(32)18(12)29(36)40-10)22-27(35)20-15(23(31)28(22)39-4)8-13-6-11(2)41-30(37)19(13)26(20)34/h7-11,32-34H,5-6H2,1-4H3/t10-,11-/m1/s1",C30H24O11,560.511,560.131862,14,4,19,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60186314,Ergovalinine,3263-56-7,BGHDUTQZGWOQIA-JSJUWEALSA-N,"12'-Hydroxy-2'-methyl-3',6',18-trioxo-5'alpha-(propan-2-yl)-5alpha-ergotaman",CC(C)[C@@H]1N2C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@H]4CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]2(O)[C@@H]2CCCN2C1=O,"InChI=1S/C29H35N5O5/c1-15(2)24-26(36)33-10-6-9-22(33)29(38)34(24)27(37)28(3,39-29)31-25(35)17-11-19-18-7-5-8-20-23(18)16(13-30-20)12-21(19)32(4)14-17/h5,7-8,11,13,15,17,21-22,24,30,38H,6,9-10,12,14H2,1-4H3,(H,31,35)/t17-,21+,22+,24+,28-,29+/m1/s1",C29H35N5O5,533.629,533.263819,7,,4,,4, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10891845,Satratoxin H,53126-64-0,ALOUDRBVNVHLJD-FJGPZXLXSA-N,"(2'S,9R,12Z,16R,16aS,18R,19aR,23aR,25R)-25-Hydroxy-9-[(1S)-1-hydroxyethyl]-16a,21-dimethyl-6,7,10,11,16,16a,22,23-octahydro-1H,3H,18H,19aH-spiro[5,9:16,18-dimethano[1,6,12]trioxacyclooctadecino[3,4-d]
[1]benzopyran-17,2'-oxirane]-3,14(9H)-dione",[H][C@]12C[C@@]3([H])OC(=O)\C=C/CC[C@@]4(OCCC(=CC(=O)OC[C@@]5(CCC(C)=C[C@@]5([H])O1)[C@]3(C)[C@]21CO1)C4([H])O)[C@H](C)O,"InChI=1S/C29H38O9/c1-17-7-10-27-15-34-24(32)13-19-8-11-35-28(18(2)30,25(19)33)9-5-4-6-23(31)38-20-14-22(37-21(27)12-17)29(16-36-29)26(20,27)3/h4,6,12-13,18,20-22,25,30,33H,5,7-11,14-16H2,1-3H3/b6-4-,19-13+/t18-,20+,21+,22+,25?,26+,27+,28+,29-/m0/s1",C29H38O9,530.614,530.251583,27,,2,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80218141,"(7,10'-Bi-4H-naphtho(2,3-b)pyran)-4,4'-dione, 5,5',6'-trihydroxy-6,8,8'-trimethoxy-2,2'-dimethyl-",67924-64-5,DVSATZLPJVYIRI-UHFFFAOYSA-N,"5,5',6'-Trihydroxy-6,8,8'-trimethoxy-2,2'-dimethyl-4H,4'H-[7,10'-binaphtho[2,3-b]pyran]-4,4'-dione",COC1=CC2=C(C(O)=C1)C(O)=C1C(=O)C=C(C)OC1=C2C1=C(OC)C2=C(O)C3=C(OC(C)=CC3=O)C=C2C=C1OC,"InChI=1S/C31H24O10/c1-12-6-17(32)25-21(40-12)9-14-8-20(38-4)27(30(39-5)22(14)28(25)35)24-16-10-15(37-3)11-19(34)23(16)29(36)26-18(33)7-13(2)41-31(24)26/h6-11,34-36H,1-5H3",C31H24O10,556.523,556.136947,10,,20,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40217231,Dactylariol,67022-41-7,VEGRZYSJCNPLRM-UHNFBRDESA-N,"(1R,2R,3R)-1,2,3,5-Tetrahydroxy-7-methoxy-2-methyl-1,2,3,4-tetrahydroanthracene-9,10-dione",COC1=CC(O)=C2C(=O)C3=C([C@@H](O)[C@](C)(O)[C@H](O)C3)C(=O)C2=C1,"InChI=1S/C16H16O7/c1-16(22)10(18)5-8-12(15(16)21)14(20)7-3-6(23-2)4-9(17)11(7)13(8)19/h3-4,10,15,17-18,21-22H,5H2,1-2H3/t10-,15-,16-/m1/s1",C16H16O7,320.297,320.089603,11,1,10,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60891855,Isororidin E,64726-84-7,KEEQQEKLEZRLDS-CBATUBCFSA-N,"(2'S,9S,10E,12E,16R,16aS,18R,19aR,23aR)-9-[(1S)-1-Hydroxyethyl]-5,16a,21-trimethyl-6,7,16,16a,22,23-hexahydro-1H,3H,18H,19aH-spiro[16,18-methano[1,6,12]trioxacyclooctadecino[3,4-d][1]benzopyran-17,2'-
oxirane]-3,14(9H)-dione",[H][C@]12C[C@@]3([H])OC(=O)\C=C\C=C\[C@]([H])(OCCC(C)=CC(=O)OC[C@@]4(CCC(C)=C[C@@]4([H])O1)[C@]3(C)[C@]21CO1)[C@H](C)O,"InChI=1S/C29H38O8/c1-18-9-11-28-16-34-26(32)14-19(2)10-12-33-21(20(3)30)7-5-6-8-25(31)37-22-15-24(36-23(28)13-18)29(17-35-29)27(22,28)4/h5-8,13-14,20-24,30H,9-12,15-17H2,1-4H3/b7-5+,8-6+,19-14-/t20-,21-,22+,23+,24+,27+,28+,29-/m0/s1",C29H38O8,514.615,514.256668,9,,1,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40961904,"2,2',5,5'-Tetrahydroxy-6,6',8,8'-tetramethoxy-2,2'-dimethyl-2,2',3,3'-tetrahydro-4H,4'H-[7,10'-binaphtho[2,3-b]pyran]-4,4'-dione",41689-67-2,VIFQAHKDYKZMMS-UHFFFAOYSA-N,"2,2',5,5'-Tetrahydroxy-6,6',8,8'-tetramethoxy-2,2'-dimethyl-2,2',3,3'-tetrahydro-4H,4'H-[7,10'-binaphtho[2,3-b]pyran]-4,4'-dione",COC1=CC2=C(C(O)=C3C(=O)CC(C)(O)OC3=C2C2=C(OC)C=C3C=C4OC(C)(O)CC(=O)C4=C(O)C3=C2OC)C(OC)=C1,"InChI=1S/C32H30O12/c1-31(37)11-16(33)24-20(43-31)8-13-7-18(40-4)26(29(42-6)21(13)27(24)35)23-15-9-14(39-3)10-19(41-5)22(15)28(36)25-17(34)12-32(2,38)44-30(23)25/h7-10,35-38H,11-12H2,1-6H3",C32H30O12,606.58,606.173726,6,,13,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024882,Cycloheximide,66-81-9,YPHMISFOHDHNIV-FSZOTQKASA-N,"4-{(2R)-2-[(1S,3S,5S)-3,5-Dimethyl-2-oxocyclohexyl]-2-hydroxyethyl}piperidine-2,6-dione",[H][C@]1(C[C@@H](C)C[C@H](C)C1=O)[C@H](O)CC1CC(=O)NC(=O)C1,"InChI=1S/C15H23NO4/c1-8-3-9(2)15(20)11(4-8)12(17)5-10-6-13(18)16-14(19)7-10/h8-12,17H,3-7H2,1-2H3,(H,16,18,19)/t8-,9-,11-,12+/m0/s1",C15H23NO4,281.352,281.162708,187,18709,218,5,1,294/918,32.0,918
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30849505,"(2S,4S,5S,6R)-6-Ethylhexahydro-2H-2,5-epoxy-1-benzopyran-4,4a(5H)-diol",144096-46-8,VPNRLNAIVJHRND-ZLBUGPOZSA-N,"(2S,4S,5S,6R)-6-Ethylhexahydro-2H-2,5-epoxy-1-benzopyran-4,4a(5H)-diol",[H]C12CC[C@@H](CC)[C@@H]3O[C@@H](C[C@H](O)C13O)O2,"InChI=1S/C11H18O4/c1-2-6-3-4-8-11(13)7(12)5-9(14-8)15-10(6)11/h6-10,12-13H,2-5H2,1H3/t6-,7+,8?,9+,10+,11?/m1/s1",C11H18O4,214.261,214.120509,3,,5,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20891851,15-Acetyldeoxynivalenol,88337-96-6,IDGRYIRJIFKTAN-HTJQZXIKSA-N,"3beta,7alpha-Dihydroxy-8-oxo-12,13-epoxytrichothec-9-en-15-yl acetate",[H][C@@]12O[C@]3([H])C=C(C)C(=O)[C@@H](O)[C@]3(COC(C)=O)[C@@](C)(C[C@H]1O)[C@]21CO1,"InChI=1S/C17H22O7/c1-8-4-11-16(6-22-9(2)18,13(21)12(8)20)15(3)5-10(19)14(24-11)17(15)7-23-17/h4,10-11,13-14,19,21H,5-7H2,1-3H3/t10-,11-,13-,14-,15-,16-,17+/m1/s1",C17H22O7,338.356,338.136553,31,,7,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70995590,"6-Hydroxy-3-(hydroxymethyl)-2-methyl-3,10a-bis(methylsulfanyl)-2,3,5a,6,10,10a-hexahydropyrazino[1,2-a]indole-1,4-dione",74149-38-5,OVBAGMZLGLXSBN-UOVKNHIHSA-N,"(3R,5aS,6S,10aR)-6-Hydroxy-3-(hydroxymethyl)-2-methyl-3,10a-bis(methylsulfanyl)-2,3,5a,6,10,10a-hexahydropyrazino[1,2-a]indole-1,4-dione",[H][C@]12N3C(=O)[C@@](CO)(SC)N(C)C(=O)[C@@]3(CC1=CC=C[C@]2([H])O)SC,"InChI=1S/C15H20N2O4S2/c1-16-12(20)14(22-2)7-9-5-4-6-10(19)11(9)17(14)13(21)15(16,8-18)23-3/h4-6,10-11,18-19H,7-8H2,1-3H3/t10-,11-,14+,15+/m0/s1",C15H20N2O4S2,356.46,356.086449,12,,38,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80897213,Territrem B,70407-20-4,PBXNNDFKPQPJBB-VJLHXPKFSA-N,"(4aR,6aR,12aS,12bS)-4a,12a-Dihydroxy-4,4,6a,12b-tetramethyl-9-(3,4,5-trimethoxyphenyl)-4a,6,6a,12,12a,12b-hexahydro-4H,11H-naphtho[2,1-b]pyrano[3,4-e]pyran-1,11(5H)-dione",COC1=CC(=CC(OC)=C1OC)C1=CC2=C(C[C@@]3(O)[C@@](C)(CC[C@@]4(O)C(C)(C)C=CC(=O)[C@]34C)O2)C(=O)O1,"InChI=1S/C29H34O9/c1-25(2)9-8-22(30)27(4)28(25,32)11-10-26(3)29(27,33)15-17-19(38-26)14-18(37-24(17)31)16-12-20(34-5)23(36-7)21(13-16)35-6/h8-9,12-14,32-33H,10-11,15H2,1-7H3/t26-,27+,28-,29-/m1/s1",C29H34O9,526.582,526.220283,15,,30,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9022811,Chlortetracycline,57-62-5,CYDMQBQPVICBEU-XRNKAMNCSA-N,"(4S,4aS,5aS,6S,12aS)-7-Chloro-4-(dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide",[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C(Cl)=CC=C1O)[C@@]3(C)O,"InChI=1S/C22H23ClN2O8/c1-21(32)7-6-8-15(25(2)3)17(28)13(20(24)31)19(30)22(8,33)18(29)11(7)16(27)12-10(26)5-4-9(23)14(12)21/h4-5,7-8,15,26,28-29,32-33H,6H2,1-3H3,(H2,24,31)/t7-,8-,15-,21-,22-/m0/s1",C22H23ClN2O8,478.88,478.114293,150,5362,131,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40935882,"N-{[3-Ethyl-6,9,11,15-tetrahydroxy-13-(2-hydroxyethanesulfinyl)-3,7-dimethyl-10-(methylamino)-2-oxa-5,8-diazabicyclo[10.3.1]hexadeca-1(16),5,8,12,14-pentaen-4-yl](hydroxy)methylidene}glycine",158274-98-7,GLUWKRSBTMPQNR-UHFFFAOYSA-N,"N-{[3-Ethyl-6,9,11,15-tetrahydroxy-13-(2-hydroxyethanesulfinyl)-3,7-dimethyl-10-(methylamino)-2-oxa-5,8-diazabicyclo[10.3.1]hexadeca-1(16),5,8,12,14-pentaen-4-yl](hydroxy)methylidene}glycine",CCC1(C)OC2=CC(C(O)C(NC)C(O)=NC(C)C(O)=NC1C(O)=NCC(O)=O)=C(C=C2O)S(=O)CCO,"InChI=1S/C23H34N4O10S/c1-5-23(3)19(22(35)25-10-16(30)31)27-20(33)11(2)26-21(34)17(24-4)18(32)12-8-14(37-23)13(29)9-15(12)38(36)7-6-28/h8-9,11,17-19,24,28-29,32H,5-7,10H2,1-4H3,(H,25,35)(H,26,34)(H,27,33)(H,30,31)",C23H34N4O10S,558.6,558.199564,6,,7,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2040236,Kojic acid,501-30-4,BEJNERDRQOWKJM-UHFFFAOYSA-N,5-Hydroxy-2-(hydroxymethyl)-4H-pyran-4-one,OCC1=CC(=O)C(O)=CO1,"InChI=1S/C6H6O4/c7-2-4-1-5(8)6(9)3-10-4/h1,3,7,9H,2H2",C6H6O4,142.11,142.026609,123,341,205,,1,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80151781,Fumonisin A2,117415-47-1,GQCJWFPDXATUKS-HWLZWWINSA-N,"(2R,2'R)-2,2'-{[(5R,6R,7S,9S,16S,18R,19R)-19-Acetamido-16,18-dihydroxy-5,9-dimethylicosane-6,7-diyl]bis[oxy(2-oxoethane-2,1-diyl)]}dibutanedioic acid",CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@H](C[C@@H](C)CCCCCC[C@H](O)C[C@@H](O)[C@@H](C)NC(C)=O)OC(=O)C[C@@H](CC(O)=O)C(O)=O,"InChI=1S/C36H61NO15/c1-6-7-13-22(3)34(52-33(46)19-26(36(49)50)17-31(43)44)29(51-32(45)18-25(35(47)48)16-30(41)42)15-21(2)12-10-8-9-11-14-27(39)20-28(40)23(4)37-24(5)38/h21-23,25-29,34,39-40H,6-20H2,1-5H3,(H,37,38)(H,41,42)(H,43,44)(H,47,48)(H,49,50)/t21-,22+,23+,25+,26+,27-,28+,29-,34+/m0/s1",C36H61NO15,747.876,747.404120,11,3,7,,4, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50936320,Versicolorin B,4331-22-0,BABJNKGTTYCTOO-ULCDLSAGSA-N,"(3aS,12aR)-4,6,8-Trihydroxy-2,3,3a,12a-tetrahydroanthra[2,3-b]furo[3,2-d]furan-5,10-dione",[H][C@]12OCC[C@@]1([H])C1=C(O2)C=C2C(=O)C3=C(C(O)=CC(O)=C3)C(=O)C2=C1O,"InChI=1S/C18H12O7/c19-6-3-8-12(10(20)4-6)16(22)14-9(15(8)21)5-11-13(17(14)23)7-1-2-24-18(7)25-11/h3-5,7,18-20,23H,1-2H2/t7-,18+/m0/s1",C18H12O7,340.287,340.058303,11,,25,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025231,Emodin,518-82-1,RHMXXJGYXNZAPX-UHFFFAOYSA-N,"1,3,8-Trihydroxy-6-methylanthracene-9,10-dione",CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1,"InChI=1S/C15H10O5/c1-6-2-8-12(10(17)3-6)15(20)13-9(14(8)19)4-7(16)5-11(13)18/h2-5,16-18H,1H3",C15H10O5,270.24,270.052823,144,999,252,,1,124/406,31.0,406
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70184361,Monocerin,30270-60-1,VAYQNUBOZLPGDH-OLXJLDBKSA-N,"(2S,3aR,9bR)-6-Hydroxy-7,8-dimethoxy-2-propyl-2,3,3a,9b-tetrahydro-5H-furo[3,2-c][2]benzopyran-5-one",CCC[C@H]1C[C@H]2OC(=O)C3=C(O)C(OC)=C(OC)C=C3[C@H]2O1,"InChI=1S/C16H20O6/c1-4-5-8-6-11-14(21-8)9-7-10(19-2)15(20-3)13(17)12(9)16(18)22-11/h7-8,11,14,17H,4-6H2,1-3H3/t8-,11+,14+/m0/s1",C16H20O6,308.33,308.125988,18,,39,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20893991,Viridicatumtoxin,39277-41-3,SUWQGLGDFGHZNH-KLSZRRHTNA-N,"(1S,7'aS,11'aS,12'S)-5',6',7'a,10',11'a,12'-Hexahydroxy-3'-methoxy-2,6,6-trimethyl-7',8'-dioxo-7',7'a,8',11',11'a,12'-hexahydro-1'H-spiro[cyclohex-2-ene-1,2'-cyclopenta[de]tetracene]-9'-carboxamide",COC1=C2C3=C(C(O)=C1)C(O)=C1C(=O)[C@]4(O)C(=O)C(C(N)=O)=C(O)C[C@]4(O)[C@@H](O)C1=C3C[C@]21C(C)=CCCC1(C)C,"InChI=1/C30H31NO10/c1-11-6-5-7-27(2,3)28(11)9-12-16-18(13(32)8-15(41-4)21(16)28)22(34)20-17(12)23(35)29(39)10-14(33)19(26(31)38)24(36)30(29,40)25(20)37/h6,8,23,32-35,39-40H,5,7,9-10H2,1-4H3,(H2,31,38)/t23-,28-,29-,30+/s2",C30H31NO10,565.575,565.194796,26,,27,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60893995,Viridicatol,14484-44-7,QIJIOTTYIGBOQA-UHFFFAOYSA-N,3-Hydroxy-4-(3-hydroxyphenyl)quinolin-2(1H)-one,OC1=CC(=CC=C1)C1=C(O)C(=O)NC2=CC=CC=C12,"InChI=1S/C15H11NO3/c17-10-5-3-4-9(8-10)13-11-6-1-2-7-12(11)16-15(19)14(13)18/h1-8,17-18H,(H,16,19)",C15H11NO3,253.257,253.073893,14,,33,,4, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40934274,"[3,6-Bis(acetyloxy)-12-hydroxy-4,6a,12b-trimethyl-11-oxo-9-(pyridin-3-yl)-1,3,4,4a,5,6,6a,12,12a,12b-decahydro-2H,11H-naphtho[2,1-b]pyrano[3,4-e]pyran-4-yl]methyl propanoate",151519-44-7,HQJYCJFUVSNJFK-UHFFFAOYSA-N,"[3,6-Bis(acetyloxy)-12-hydroxy-4,6a,12b-trimethyl-11-oxo-9-(pyridin-3-yl)-1,3,4,4a,5,6,6a,12,12a,12b-decahydro-2H,11H-naphtho[2,1-b]pyrano[3,4-e]pyran-4-yl]methyl propanoate",CCC(=O)OCC1(C)C(CCC2(C)C1CC(OC(C)=O)C1(C)OC3=C(C(O)C21)C(=O)OC(=C3)C1=CN=CC=C1)OC(C)=O,"InChI=1S/C32H39NO10/c1-7-25(36)39-16-31(5)22-14-24(41-18(3)35)32(6)28(30(22,4)11-10-23(31)40-17(2)34)27(37)26-21(43-32)13-20(42-29(26)38)19-9-8-12-33-15-19/h8-9,12-13,15,22-24,27-28,37H,7,10-11,14,16H2,1-6H3",C32H39NO10,597.661,597.257396,8,,15,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50909615,"4,9-Dihydroxy-1a,1b,5a,6a,6b,10a-hexahydroperylo[1,2-b:7,8-b']bisoxirene-5,10-dione",105579-74-6,CJGDIPRCPKGNLW-AHYXFKKWSA-N,"(1aR,1bS,5aR,6aR,6bS,10aR)-4,9-Dihydroxy-1a,1b,5a,6a,6b,10a-hexahydroperylo[1,2-b:7,8-b']bisoxirene-5,10-dione",[H][C@@]12O[C@]1([H])[C@@]1([H])C3=C4C(=C(O)C=C3)C(=O)[C@]3([H])O[C@]3([H])[C@@]4([H])C3=C1C(=C(O)C=C3)C2=O,"InChI=1S/C20H12O6/c21-7-3-1-5-9-12(18-20(26-18)15(23)13(7)9)6-2-4-8(22)14-10(6)11(5)17-19(25-17)16(14)24/h1-4,11-12,17-22H/t11-,12-,17+,18+,19-,20-/m0/s1",C20H12O6,348.31,348.063388,10,,16,,5, ,,
